grib_id,hrap_x,hrap_y,bin_area
502023,936,448,1177890
502024,937,448,10724707
502025,938,448,16424816
502026,939,448,16420141
502027,940,448,16415462
502028,941,448,16410779
502029,942,448,16406092
502030,943,448,16401400
502031,944,448,16396705
502032,945,448,16392005
502033,946,448,16387301
502034,947,448,16382593
502035,948,448,16377881
502036,949,448,16373164
502037,950,448,16368444
502038,951,448,16363720
502039,952,448,16358991
502040,953,448,16354259
502041,954,448,16349522
502042,955,448,16344782
502043,956,448,16340037
502044,957,448,16335289
502045,958,448,16330536
502046,959,448,16325780
502047,960,448,16321020
502048,961,448,16316256
502049,962,448,16311488
502050,963,448,16306716
502051,964,448,16301940
502052,965,448,16297161
502053,966,448,16292378
502054,967,448,16287591
502055,968,448,16207627
502056,969,448,13450007
502057,970,448,12863278
502058,971,448,8935217
502059,972,448,1175487
502060,973,448,76498
502061,974,448,81724
502074,987,448,5983542
502075,988,448,15997813
502076,989,448,16181353
502077,990,448,16176483
502078,991,448,16171611
502079,992,448,16166734
502080,993,448,15754250
502081,994,448,8900609
502082,995,448,44416
503144,936,449,9556852
503145,937,449,16439520
503146,938,449,16434840
503147,939,449,16430156
503148,940,449,16425468
503149,941,449,16420775
503150,942,449,16416078
503151,943,449,16411377
503152,944,449,16406672
503153,945,449,16401963
503154,946,449,16397249
503155,947,449,16392532
503156,948,449,16387810
503157,949,449,16383084
503158,950,449,16378354
503159,951,449,16373620
503160,952,449,16368882
503161,953,449,16364140
503162,954,449,16359394
503163,955,449,16354644
503164,956,449,16349890
503165,957,449,16345132
503166,958,449,16340370
503167,959,449,16335605
503168,960,449,16330835
503169,961,449,16326061
503170,962,449,16321284
503171,963,449,16316502
503172,964,449,16311717
503173,965,449,16306928
503174,966,449,11724414
503175,967,449,12448888
503176,968,449,7246964
503195,987,449,39942
503196,988,449,711803
503197,989,449,7128818
503198,990,449,10085227
503199,991,449,10149240
503200,992,449,5052759
503201,993,449,3466201
504264,935,450,1882168
504265,936,450,15685354
504266,937,450,16449565
504267,938,450,16444876
504268,939,450,16440182
504269,940,450,16435485
504270,941,450,16430783
504271,942,450,16426076
504272,943,450,16421366
504273,944,450,16416651
504274,945,450,16411932
504275,946,450,16407209
504276,947,450,16402482
504277,948,450,16397751
504278,949,450,16393015
504279,950,450,16388276
504280,951,450,16383532
504281,952,450,16378785
504282,953,450,16374033
504283,954,450,16369278
504284,955,450,16364518
504285,956,450,16359755
504286,957,450,16354987
504287,958,450,16350216
504288,959,450,16345440
504289,960,450,16340661
504290,961,450,16335878
504291,962,450,16331091
504292,963,450,16326300
504293,964,450,16321505
504294,965,450,15850275
504295,966,450,1441874
505385,935,451,2575749
505386,936,451,16464317
505387,937,451,16459623
505388,938,451,16454924
505389,939,451,16450221
505390,940,451,16445513
505391,941,451,16440802
505392,942,451,16436086
505393,943,451,16431366
505394,944,451,16426641
505395,945,451,16421913
505396,946,451,16417180
505397,947,451,16412444
505398,948,451,16407703
505399,949,451,16402958
505400,950,451,16398209
505401,951,451,16393456
505402,952,451,16388699
505403,953,451,16383938
505404,954,451,16379172
505405,955,451,16374403
505406,956,451,16369630
505407,957,451,16364853
505408,958,451,16360072
505409,959,451,16355287
505410,960,451,16350498
505411,961,451,16345705
505412,962,451,16340909
505413,963,451,16336108
505414,964,451,16331304
505415,965,451,12907459
506506,935,452,3269265
506507,936,452,16460502
506508,937,452,16469692
506509,938,452,16464983
506510,939,452,16460271
506511,940,452,16455554
506512,941,452,16450832
506513,942,452,16446107
506514,943,452,16441377
506515,944,452,16436643
506516,945,452,16431905
506517,946,452,16427163
506518,947,452,16422417
506519,948,452,16417667
506520,949,452,16412912
506521,950,452,16408153
506522,951,452,16403391
506523,952,452,16398624
506524,953,452,16393853
506525,954,452,16389078
506526,955,452,16384300
506527,956,452,16379517
506528,957,452,16374730
506529,958,452,16369940
506530,959,452,16365145
506531,960,452,16360347
506532,961,452,16355544
506533,962,452,16350738
506534,963,452,16345928
506535,964,452,14054875
506536,965,452,2063156
507628,936,453,14254233
507629,937,453,16479772
507630,938,453,16475054
507631,939,453,16470332
507632,940,453,16465606
507633,941,453,16460875
507634,942,453,16456140
507635,943,453,16451400
507636,944,453,16446657
507637,945,453,16441909
507638,946,453,16437158
507639,947,453,16432402
507640,948,453,16427642
507641,949,453,16422877
507642,950,453,16418109
507643,951,453,16413337
507644,952,453,16408561
507645,953,453,16403780
507646,954,453,16398996
507647,955,453,16394207
507648,956,453,16389415
507649,957,453,16384619
507650,958,453,16379818
507651,959,453,16375014
507652,960,453,16370206
507653,961,453,16365394
507654,962,453,16360578
507655,963,453,16286096
507656,964,453,7248222
508748,935,454,563483
508749,936,454,13868841
508750,937,454,16489865
508751,938,454,16485137
508752,939,454,16480405
508753,940,454,16475669
508754,941,454,16470929
508755,942,454,16466184
508756,943,454,16461435
508757,944,454,16456682
508758,945,454,16451925
508759,946,454,16447163
508760,947,454,16442398
508761,948,454,16437628
508762,949,454,16432854
508763,950,454,16428077
508764,951,454,16423295
508765,952,454,16418509
508766,953,454,16413719
508767,954,454,16408925
508768,955,454,16404126
508769,956,454,16399324
508770,957,454,16394518
508771,958,454,16389709
508772,959,454,16384895
508773,960,454,16380077
508774,961,454,16375255
508775,962,454,16370430
508776,963,454,7648298
509870,936,455,3760826
509871,937,455,15882352
509872,938,455,16495232
509873,939,455,16490490
509874,940,455,16485745
509875,941,455,16480994
509876,942,455,16476240
509877,943,455,16471482
509878,944,455,16466719
509879,945,455,16461952
509880,946,455,16457181
509881,947,455,16452406
509882,948,455,16447626
509883,949,455,16442843
509884,950,455,16438055
509885,951,455,16433264
509886,952,455,16428468
509887,953,455,16423668
509888,954,455,16418865
509889,955,455,16414057
509890,956,455,16409245
509891,957,455,16404429
509892,958,455,16399610
509893,959,455,16394786
509894,960,455,16389959
509895,961,455,16385127
509896,962,455,16380292
509897,963,455,7742004
510992,937,456,6505510
510993,938,456,16505338
510994,939,456,16500587
510995,940,456,16495832
510996,941,456,16491072
510997,942,456,16486308
510998,943,456,16481540
510999,944,456,16476767
511000,945,456,16471991
511001,946,456,16467210
511002,947,456,16462425
511003,948,456,16457636
511004,949,456,16452843
511005,950,456,16448045
511006,951,456,16443244
511007,952,456,16438439
511008,953,456,14650705
511009,954,456,12942370
511010,955,456,15458886
511011,956,456,16419177
511012,957,456,16414352
511013,958,456,16409522
511014,959,456,16404689
511015,960,456,16399852
511016,961,456,16395011
511017,962,456,14295124
511018,963,456,31606
512113,937,457,994078
512114,938,457,13779752
512115,939,457,16510696
512116,940,457,16505930
512117,941,457,16501161
512118,942,457,16496387
512119,943,457,16491609
512120,944,457,16486827
512121,945,457,16482041
512122,946,457,16477250
512123,947,457,16472456
512124,948,457,16467657
512125,949,457,16462854
512126,950,457,16458047
512127,951,457,16453236
512128,952,457,16448421
512129,953,457,4008295
512130,954,457,105737
512131,955,457,43519
512132,956,457,7811837
512133,957,457,11721749
512134,958,457,16419446
512135,959,457,16414603
512136,960,457,16409756
512137,961,457,16404906
512138,962,457,7666788
513235,938,458,55096
513236,939,458,13455703
513237,940,458,16516041
513238,941,458,16511262
513239,942,458,16506478
513240,943,458,16501691
513241,944,458,16496899
513242,945,458,16492103
513243,946,458,16487302
513244,947,458,16482498
513245,948,458,16477690
513246,949,458,16472877
513247,950,458,16468060
513248,951,458,16463240
513249,952,458,16265826
513250,953,458,1511196
513254,957,458,76712
513255,958,458,6888588
513256,959,458,12252189
513257,960,458,10034762
513258,961,458,6435655
513259,962,458,485301
514357,939,459,8225620
514358,940,459,13415346
514359,941,459,14539450
514360,942,459,6699573
514361,943,459,6029453
514362,944,459,10274200
514363,945,459,16478246
514364,946,459,16497366
514365,947,459,16492552
514366,948,459,16487734
514367,949,459,16482912
514368,950,459,16478085
514369,951,459,16473255
514370,952,459,11414257
515479,940,460,455534
515480,941,460,1587624
515483,944,460,5255
515484,945,460,9765248
515485,946,460,16506967
515486,947,460,16502618
515487,948,460,16497790
515488,949,460,16467244
515489,950,460,16245947
515490,951,460,16483281
515491,952,460,4118364
516605,945,461,129635
516606,946,461,8652963
516607,947,461,7260375
516608,948,461,3210689
516609,949,461,4840298
516610,950,461,2214930
516611,951,461,1897711
516612,952,461,145
